Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,152,12,P:System.Windows.Forms.Control.Controls,,,,,this.panel2.Controls.Add(this.cmbTimer);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,152,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.panel2.Controls.Add(this.cmbTimer);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,151,12,T:System.Windows.Forms.Button,,,,,this.panel2.Controls.Add(this.btnSelectUwpApp);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,151,12,T:System.Windows.Forms.Panel,,,,,this.panel2.Controls.Add(this.btnSelectUwpApp);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,151,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.panel2.Controls.Add(this.btnSelectUwpApp);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,151,12,P:System.Windows.Forms.Control.Controls,,,,,this.panel2.Controls.Add(this.btnSelectUwpApp);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,151,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.panel2.Controls.Add(this.btnSelectUwpApp);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,150,12,T:System.Windows.Forms.ListView,,,,,this.panel2.Controls.Add(this.listViewAppPath);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,150,12,T:System.Windows.Forms.Panel,,,,,this.panel2.Controls.Add(this.listViewAppPath);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,150,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.panel2.Controls.Add(this.listViewAppPath);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,150,12,P:System.Windows.Forms.Control.Controls,,,,,this.panel2.Controls.Add(this.listViewAppPath);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,150,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.panel2.Controls.Add(this.listViewAppPath);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,149,12,T:System.Windows.Forms.Button,,,,,this.panel2.Controls.Add(this.btnRemoveSoftware);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,149,12,T:System.Windows.Forms.Panel,,,,,this.panel2.Controls.Add(this.btnRemoveSoftware);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,149,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.panel2.Controls.Add(this.btnRemoveSoftware);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,149,12,P:System.Windows.Forms.Control.Controls,,,,,this.panel2.Controls.Add(this.btnRemoveSoftware);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,149,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.panel2.Controls.Add(this.btnRemoveSoftware);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,148,12,T:System.Windows.Forms.Panel,,,,,this.panel2.BackColor = System.Drawing.SystemColors.Window;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,148,12,P:System.Windows.Forms.Control.BackColor,,,,,this.panel2.BackColor = System.Drawing.SystemColors.Window;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,147,12,T:System.Windows.Forms.Panel,,,,,"resources.ApplyResources(this.panel2, ""panel2"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,143,12,T:System.Windows.Forms.Label,,,,,"this.transparentLabel1.Name = ""transparentLabel1"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,143,12,P:System.Windows.Forms.Control.Name,,,,,"this.transparentLabel1.Name = ""transparentLabel1"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,142,12,T:System.Windows.Forms.Label,,,,,this.transparentLabel1.ForeColor = System.Drawing.Color.White;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,142,12,P:System.Windows.Forms.Control.ForeColor,,,,,this.transparentLabel1.ForeColor = System.Drawing.Color.White;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,141,12,T:System.Windows.Forms.Label,,,,,this.transparentLabel1.BackColor = System.Drawing.Color.Transparent;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,141,12,P:System.Windows.Forms.Control.BackColor,,,,,this.transparentLabel1.BackColor = System.Drawing.Color.Transparent;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,140,12,T:System.Windows.Forms.Label,,,,,"resources.ApplyResources(this.transparentLabel1, ""transparentLabel1"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,136,12,T:System.Windows.Forms.Panel,,,,,"this.panel1.Name = ""panel1"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,136,12,P:System.Windows.Forms.Control.Name,,,,,"this.panel1.Name = ""panel1"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,135,12,T:System.Windows.Forms.Label,,,,,this.panel1.Controls.Add(this.transparentLabel1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,135,12,T:System.Windows.Forms.Panel,,,,,this.panel1.Controls.Add(this.transparentLabel1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,135,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.panel1.Controls.Add(this.transparentLabel1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,135,12,P:System.Windows.Forms.Control.Controls,,,,,this.panel1.Controls.Add(this.transparentLabel1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,135,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.panel1.Controls.Add(this.transparentLabel1);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,134,12,T:System.Drawing.Bitmap,,,,,this.panel1.BackgroundImage = global::pylorak.TinyWall.Resources.Icons.green_banner;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,134,12,T:System.Windows.Forms.Panel,,,,,this.panel1.BackgroundImage = global::pylorak.TinyWall.Resources.Icons.green_banner;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,134,12,T:System.Drawing.Image,,,,,this.panel1.BackgroundImage = global::pylorak.TinyWall.Resources.Icons.green_banner;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,134,12,P:System.Windows.Forms.Control.BackgroundImage,,,,,this.panel1.BackgroundImage = global::pylorak.TinyWall.Resources.Icons.green_banner;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,133,12,T:System.Windows.Forms.Panel,,,,,"resources.ApplyResources(this.panel1, ""panel1"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,129,12,T:System.Windows.Forms.ComboBox,,,,,this.cmbTimer.SelectedIndexChanged += new System.EventHandler(this.cmbTimer_SelectedIndexChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,129,12,E:System.Windows.Forms.ComboBox.SelectedIndexChanged,,,,,this.cmbTimer.SelectedIndexChanged += new System.EventHandler(this.cmbTimer_SelectedIndexChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,128,12,T:System.Windows.Forms.ComboBox,,,,,"this.cmbTimer.Name = ""cmbTimer"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,128,12,P:System.Windows.Forms.Control.Name,,,,,"this.cmbTimer.Name = ""cmbTimer"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,127,12,T:System.Windows.Forms.ComboBox,,,,,this.cmbTimer.FormattingEnabled = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,127,12,P:System.Windows.Forms.ListControl.FormattingEnabled,,,,,this.cmbTimer.FormattingEnabled = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,126,12,T:System.Windows.Forms.ComboBoxStyle,,,,,this.cmbTimer.DropDownStyle = System.Windows.Forms.ComboBoxStyle.DropDownList;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,126,12,T:System.Windows.Forms.ComboBoxStyle,,,,,this.cmbTimer.DropDownStyle = System.Windows.Forms.ComboBoxStyle.DropDownList;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,126,12,F:System.Windows.Forms.ComboBoxStyle.DropDownList,,,,,this.cmbTimer.DropDownStyle = System.Windows.Forms.ComboBoxStyle.DropDownList;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,126,12,T:System.Windows.Forms.ComboBox,,,,,this.cmbTimer.DropDownStyle = System.Windows.Forms.ComboBoxStyle.DropDownList;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,126,12,T:System.Windows.Forms.ComboBoxStyle,,,,,this.cmbTimer.DropDownStyle = System.Windows.Forms.ComboBoxStyle.DropDownList;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,126,12,P:System.Windows.Forms.ComboBox.DropDownStyle,,,,,this.cmbTimer.DropDownStyle = System.Windows.Forms.ComboBoxStyle.DropDownList;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,125,12,T:System.Windows.Forms.ComboBox,,,,,this.cmbTimer.BackColor = System.Drawing.SystemColors.Window;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,125,12,P:System.Windows.Forms.ComboBox.BackColor,,,,,this.cmbTimer.BackColor = System.Drawing.SystemColors.Window;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,124,12,T:System.Windows.Forms.ComboBox,,,,,"resources.ApplyResources(this.cmbTimer, ""cmbTimer"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,120,12,T:System.Windows.Forms.Label,,,,,"this.label6.Name = ""label6"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,120,12,P:System.Windows.Forms.Control.Name,,,,,"this.label6.Name = ""label6"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,119,12,T:System.Windows.Forms.Label,,,,,this.label6.BackColor = System.Drawing.SystemColors.Window;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,119,12,P:System.Windows.Forms.Control.BackColor,,,,,this.label6.BackColor = System.Drawing.SystemColors.Window;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,118,12,T:System.Windows.Forms.Label,,,,,"resources.ApplyResources(this.label6, ""label6"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,114,12,T:System.Windows.Forms.OpenFileDialog,,,,,"resources.ApplyResources(this.ofd, ""ofd"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,110,12,T:System.Windows.Forms.Button,,,,,this.btnChooseService.Click += new System.EventHandler(this.btnChooseService_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,110,12,E:System.Windows.Forms.Control.Click,,,,,this.btnChooseService.Click += new System.EventHandler(this.btnChooseService_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,109,12,T:System.Windows.Forms.Button,,,,,this.btnChooseService.UseVisualStyleBackColor = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,109,12,P:System.Windows.Forms.ButtonBase.UseVisualStyleBackColor,,,,,this.btnChooseService.UseVisualStyleBackColor = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,108,12,T:System.Windows.Forms.Button,,,,,"this.btnChooseService.Name = ""btnChooseService"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,108,12,P:System.Windows.Forms.Control.Name,,,,,"this.btnChooseService.Name = ""btnChooseService"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,107,12,T:System.Windows.Forms.Button,,,,,this.btnChooseService.BackColor = System.Drawing.Color.AliceBlue;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,107,12,P:System.Windows.Forms.ButtonBase.BackColor,,,,,this.btnChooseService.BackColor = System.Drawing.Color.AliceBlue;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,106,12,T:System.Windows.Forms.Button,,,,,"resources.ApplyResources(this.btnChooseService, ""btnChooseService"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,102,12,T:System.Windows.Forms.Button,,,,,this.btnProcess.Click += new System.EventHandler(this.btnProcess_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,102,12,E:System.Windows.Forms.Control.Click,,,,,this.btnProcess.Click += new System.EventHandler(this.btnProcess_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,101,12,T:System.Windows.Forms.Button,,,,,this.btnProcess.UseVisualStyleBackColor = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,101,12,P:System.Windows.Forms.ButtonBase.UseVisualStyleBackColor,,,,,this.btnProcess.UseVisualStyleBackColor = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,100,12,T:System.Windows.Forms.Button,,,,,"this.btnProcess.Name = ""btnProcess"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,100,12,P:System.Windows.Forms.Control.Name,,,,,"this.btnProcess.Name = ""btnProcess"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,99,12,T:System.Windows.Forms.Button,,,,,this.btnProcess.BackColor = System.Drawing.Color.AliceBlue;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,99,12,P:System.Windows.Forms.ButtonBase.BackColor,,,,,this.btnProcess.BackColor = System.Drawing.Color.AliceBlue;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,98,12,T:System.Windows.Forms.Button,,,,,"resources.ApplyResources(this.btnProcess, ""btnProcess"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,94,12,T:System.Windows.Forms.Button,,,,,this.btnBrowse.Click += new System.EventHandler(this.btnBrowse_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,94,12,E:System.Windows.Forms.Control.Click,,,,,this.btnBrowse.Click += new System.EventHandler(this.btnBrowse_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,93,12,T:System.Windows.Forms.Button,,,,,this.btnBrowse.UseVisualStyleBackColor = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,93,12,P:System.Windows.Forms.ButtonBase.UseVisualStyleBackColor,,,,,this.btnBrowse.UseVisualStyleBackColor = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,92,12,T:System.Windows.Forms.Button,,,,,"this.btnBrowse.Name = ""btnBrowse"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,92,12,P:System.Windows.Forms.Control.Name,,,,,"this.btnBrowse.Name = ""btnBrowse"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,91,12,T:System.Windows.Forms.Button,,,,,this.btnBrowse.BackColor = System.Drawing.Color.AliceBlue;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,91,12,P:System.Windows.Forms.ButtonBase.BackColor,,,,,this.btnBrowse.BackColor = System.Drawing.Color.AliceBlue;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,90,12,T:System.Windows.Forms.Button,,,,,"resources.ApplyResources(this.btnBrowse, ""btnBrowse"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,86,12,T:System.Windows.Forms.Button,,,,,this.btnOK.Click += new System.EventHandler(this.btnOK_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,86,12,E:System.Windows.Forms.Control.Click,,,,,this.btnOK.Click += new System.EventHandler(this.btnOK_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,85,12,T:System.Windows.Forms.Button,,,,,this.btnOK.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,85,12,P:System.Windows.Forms.ButtonBase.UseVisualStyleBackColor,,,,,this.btnOK.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,84,12,T:System.Windows.Forms.Button,,,,,"this.btnOK.Name = ""btnOK"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,84,12,P:System.Windows.Forms.Control.Name,,,,,"this.btnOK.Name = ""btnOK"";"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,83,12,T:System.Drawing.Bitmap,,,,,this.btnOK.Image = global::pylorak.TinyWall.Resources.Icons.accept;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,83,12,T:System.Windows.Forms.Button,,,,,this.btnOK.Image = global::pylorak.TinyWall.Resources.Icons.accept;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,83,12,T:System.Drawing.Image,,,,,this.btnOK.Image = global::pylorak.TinyWall.Resources.Icons.accept;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,83,12,P:System.Windows.Forms.ButtonBase.Image,,,,,this.btnOK.Image = global::pylorak.TinyWall.Resources.Icons.accept;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,82,12,T:System.Windows.Forms.Button,,,,,"resources.ApplyResources(this.btnOK, ""btnOK"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,78,12,T:System.Windows.Forms.Button,,,,,this.btnCancel.Click += new System.EventHandler(this.btnCancel_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,78,12,E:System.Windows.Forms.Control.Click,,,,,this.btnCancel.Click += new System.EventHandler(this.btnCancel_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,77,12,T:System.Windows.Forms.Button,,,,,this.btnCancel.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,77,12,P:System.Windows.Forms.ButtonBase.UseVisualStyleBackColor,,,,,this.btnCancel.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,76,12,T:System.Windows.Forms.Button,,,,,"this.btnCancel.Name = ""btnCancel"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,76,12,P:System.Windows.Forms.Control.Name,,,,,"this.btnCancel.Name = ""btnCancel"";"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,75,12,T:System.Drawing.Bitmap,,,,,this.btnCancel.Image = global::pylorak.TinyWall.Resources.Icons.cancel;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ApplicationExceptionForm.Designer.cs,75,12,T:System.Windows.Forms.Button,,,,,this.btnCancel.Image = global::pylorak.TinyWall.Resources.Icons.cancel;
